year,countycode,party,cand,votes,FIPS,,,,,,
2012,36,LIB,JOHNSON,20,71,,,,,,
2012,36,LIB,JOHNSON,6,71,,,,,,
2012,36,LIB,JOHNSON,11,71,,,,,,
2012,36,LIB,JOHNSON,7,71,,,,,,
2012,36,LIB,JOHNSON,11,71,,,,,,
2012,36,LIB,JOHNSON,13,71,,,,,,
2012,36,LIB,JOHNSON,11,71,,,,,,
2012,36,LIB,JOHNSON,16,71,,,,,,
2012,36,OTH,WRITE-IN,1,71,,,,,,
2012,36,OTH,WRITE-IN,2,71,,,,,,
2012,36,OTH,WRITE-IN,10,71,,,,,,
2012,36,OTH,WRITE-IN,8,71,,,,,,
2012,36,OTH,WRITE-IN,6,71,,,,,,
2012,36,OTH,WRITE-IN,7,71,,,,,,
2012,36,OTH,WRITE-IN,6,71,,,,,,
2012,36,OTH,WRITE-IN,6,71,,,,,,
2012,36,OTH,WRITE-IN,15,71,,,,,,
2012,36,OTH,WRITE-IN,5,71,,,,,,
2012,36,OTH,WRITE-IN,2,71,,,,,,
2012,36,OTH,WRITE-IN,2,71,,,,,,
2012,36,OTH,WRITE-IN,2,71,,,,,,
2012,36,OTH,WRITE-IN,4,71,,,,,,
2012,36,OTH,WRITE-IN,1,71,,,,,,
2012,36,OTH,WRITE-IN,1,71,,,,,,
2012,36,OTH,WRITE-IN,4,71,,,,,,
2012,36,OTH,WRITE-IN,12,71,,,,,,
2012,36,OTH,WRITE-IN,2,71,,,,,,
2012,36,OTH,WRITE-IN,10,71,,,,,,
2012,36,OTH,WRITE-IN,1,71,,,,,,
2012,36,OTH,WRITE-IN,3,71,,,,,,
2012,36,OTH,WRITE-IN,6,71,,,,,,
2012,36,OTH,WRITE-IN,1,71,,,,,,
2012,36,OTH,WRITE-IN,2,71,,,,,,
2012,36,OTH,WRITE-IN,11,71,,,,,,
2012,36,OTH,WRITE-IN,5,71,,,,,,
2012,36,OTH,WRITE-IN,14,71,,,,,,
2012,36,OTH,WRITE-IN,8,71,,,,,,
2012,36,OTH,WRITE-IN,7,71,,,,,,
2012,36,OTH,WRITE-IN,18,71,,,,,,
2012,36,OTH,WRITE-IN,4,71,,,,,,
2012,36,OTH,WRITE-IN,2,71,,,,,,
2012,36,OTH,WRITE-IN,4,71,,,,,,
2012,36,OTH,WRITE-IN,3,71,,,,,,
2012,36,OTH,WRITE-IN,8,71,,,,,,
2012,36,OTH,WRITE-IN,5,71,,,,,,
2012,36,OTH,WRITE-IN,0,71,,,,,,
2012,36,OTH,WRITE-IN,6,71,,,,,,
2012,36,OTH,WRITE-IN,5,71,,,,,,
2012,36,OTH,WRITE-IN,2,71,,,,,,
2012,36,OTH,WRITE-IN,6,71,,,,,,
2012,36,OTH,WRITE-IN,0,71,,,,,,
2012,36,OTH,WRITE-IN,4,71,,,,,,
2012,36,OTH,WRITE-IN,4,71,,,,,,
2012,36,OTH,WRITE-IN,3,71,,,,,,
2012,36,OTH,WRITE-IN,0,71,,,,,,
2012,36,OTH,WRITE-IN,4,71,,,,,,
2012,36,OTH,WRITE-IN,6,71,,,,,,
2012,36,OTH,WRITE-IN,5,71,,,,,,
2012,36,OTH,WRITE-IN,2,71,,,,,,
2012,36,OTH,WRITE-IN,6,71,,,,,,
2012,36,OTH,WRITE-IN,9,71,,,,,,
2012,36,OTH,WRITE-IN,7,71,,,,,,
2012,36,OTH,WRITE-IN,2,71,,,,,,
2012,36,OTH,WRITE-IN,2,71,,,,,,
2012,36,OTH,WRITE-IN,6,71,,,,,,
2012,36,OTH,WRITE-IN,2,71,,,,,,
2012,36,OTH,WRITE-IN,5,71,,,,,,
2012,36,OTH,WRITE-IN,2,71,,,,,,
2012,36,OTH,WRITE-IN,8,71,,,,,,
2012,36,OTH,WRITE-IN,5,71,,,,,,
2012,36,OTH,WRITE-IN,4,71,,,,,,
2012,36,OTH,WRITE-IN,3,71,,,,,,
2012,36,OTH,WRITE-IN,3,71,,,,,,
2012,36,OTH,WRITE-IN,3,71,,,,,,
2012,36,OTH,WRITE-IN,12,71,,,,,,
2012,36,OTH,WRITE-IN,5,71,,,,,,
2012,36,OTH,WRITE-IN,2,71,,,,,,
2012,36,OTH,WRITE-IN,13,71,,,,,,
2012,36,OTH,WRITE-IN,11,71,,,,,,
2012,36,OTH,WRITE-IN,4,71,,,,,,
2012,36,OTH,WRITE-IN,0,71,,,,,,
2012,36,OTH,WRITE-IN,3,71,,,,,,
2012,36,OTH,WRITE-IN,2,71,,,,,,
2012,36,OTH,WRITE-IN,7,71,,,,,,
2012,36,OTH,WRITE-IN,1,71,,,,,,
2012,36,OTH,WRITE-IN,1,71,,,,,,
2012,36,OTH,WRITE-IN,1,71,,,,,,
2012,36,OTH,WRITE-IN,0,71,,,,,,
2012,36,OTH,WRITE-IN,4,71,,,,,,
2012,36,OTH,WRITE-IN,2,71,,,,,,
2012,36,OTH,WRITE-IN,0,71,,,,,,
2012,36,OTH,WRITE-IN,7,71,,,,,,
2012,36,OTH,WRITE-IN,2,71,,,,,,
2012,36,OTH,WRITE-IN,4,71,,,,,,
2012,36,OTH,WRITE-IN,1,71,,,,,,
2012,36,OTH,WRITE-IN,1,71,,,,,,
2012,36,OTH,WRITE-IN,4,71,,,,,,
2012,36,OTH,WRITE-IN,2,71,,,,,,
2012,36,OTH,WRITE-IN,0,71,,,,,,
2012,36,OTH,WRITE-IN,0,71,,,,,,
2012,36,OTH,WRITE-IN,0,71,,,,,,
2012,36,OTH,WRITE-IN,3,71,,,,,,
2012,36,OTH,WRITE-IN,1,71,,,,,,
2012,36,OTH,WRITE-IN,2,71,,,,,,
2012,36,OTH,WRITE-IN,1,71,,,,,,
2012,36,OTH,WRITE-IN,0,71,,,,,,
2012,36,OTH,WRITE-IN,4,71,,,,,,
2012,36,OTH,WRITE-IN,0,71,,,,,,
2012,36,OTH,WRITE-IN,0,71,,,,,,
2012,36,OTH,WRITE-IN,6,71,,,,,,
2012,36,OTH,WRITE-IN,6,71,,,,,,
2012,36,OTH,WRITE-IN,4,71,,,,,,
2012,36,OTH,WRITE-IN,4,71,,,,,,
2012,36,OTH,WRITE-IN,6,71,,,,,,
2012,36,OTH,WRITE-IN,1,71,,,,,,
2012,36,OTH,WRITE-IN,3,71,,,,,,
2012,36,OTH,WRITE-IN,4,71,,,,,,
2012,36,OTH,WRITE-IN,1,71,,,,,,
2012,36,OTH,WRITE-IN,0,71,,,,,,
2012,36,OTH,WRITE-IN,5,71,,,,,,
2012,36,OTH,WRITE-IN,2,71,,,,,,
2012,36,OTH,WRITE-IN,2,71,,,,,,
2012,36,OTH,WRITE-IN,0,71,,,,,,
2012,36,OTH,WRITE-IN,1,71,,,,,,
2012,36,OTH,WRITE-IN,6,71,,,,,,
2012,36,OTH,WRITE-IN,4,71,,,,,,
2012,36,OTH,WRITE-IN,2,71,,,,,,
2012,36,OTH,WRITE-IN,0,71,,,,,,
2012,36,OTH,WRITE-IN,0,71,,,,,,
2012,36,OTH,WRITE-IN,4,71,,,,,,
2012,36,OTH,WRITE-IN,1,71,,,,,,
2012,36,OTH,WRITE-IN,0,71,,,,,,
2012,36,OTH,WRITE-IN,3,71,,,,,,
2012,36,OTH,WRITE-IN,2,71,,,,,,
2012,36,OTH,WRITE-IN,3,71,,,,,,
2012,36,OTH,WRITE-IN,3,71,,,,,,
2012,36,OTH,WRITE-IN,4,71,,,,,,
2012,36,OTH,WRITE-IN,1,71,,,,,,
2012,36,OTH,WRITE-IN,5,71,,,,,,
2012,36,OTH,WRITE-IN,0,71,,,,,,
2012,36,OTH,WRITE-IN,3,71,,,,,,
2012,36,OTH,WRITE-IN,0,71,,,,,,
2012,36,OTH,WRITE-IN,2,71,,,,,,
2012,36,OTH,WRITE-IN,4,71,,,,,,
2012,36,OTH,WRITE-IN,5,71,,,,,,
2012,36,OTH,WRITE-IN,4,71,,,,,,
2012,36,OTH,WRITE-IN,0,71,,,,,,
2012,36,OTH,WRITE-IN,3,71,,,,,,
2012,36,OTH,WRITE-IN,10,71,,,,,,
2012,36,OTH,WRITE-IN,2,71,,,,,,
2012,36,OTH,WRITE-IN,0,71,,,,,,
2012,36,OTH,WRITE-IN,0,71,,,,,,
2012,36,OTH,WRITE-IN,1,71,,,,,,
2012,36,OTH,WRITE-IN,3,71,,,,,,
2012,36,OTH,WRITE-IN,3,71,,,,,,
2012,36,OTH,WRITE-IN,1,71,,,,,,
2012,36,OTH,WRITE-IN,6,71,,,,,,
2012,36,OTH,WRITE-IN,3,71,,,,,,
2012,36,OTH,WRITE-IN,0,71,,,,,,
2012,36,OTH,WRITE-IN,0,71,,,,,,
2012,36,OTH,WRITE-IN,1,71,,,,,,
2012,36,OTH,WRITE-IN,1,71,,,,,,
2012,36,OTH,WRITE-IN,2,71,,,,,,
2012,36,OTH,WRITE-IN,3,71,,,,,,
2012,36,OTH,WRITE-IN,5,71,,,,,,
2012,36,OTH,WRITE-IN,4,71,,,,,,
2012,36,OTH,WRITE-IN,5,71,,,,,,
2012,36,OTH,WRITE-IN,1,71,,,,,,
2012,36,OTH,WRITE-IN,3,71,,,,,,
2012,36,OTH,WRITE-IN,2,71,,,,,,
2012,36,OTH,WRITE-IN,11,71,,,,,,
2012,36,OTH,WRITE-IN,3,71,,,,,,
2012,36,OTH,WRITE-IN,8,71,,,,,,
2012,36,OTH,WRITE-IN,4,71,,,,,,
2012,36,OTH,WRITE-IN,4,71,,,,,,
2012,36,OTH,WRITE-IN,9,71,,,,,,
2012,36,OTH,WRITE-IN,8,71,,,,,,
2012,36,OTH,WRITE-IN,4,71,,,,,,
2012,36,OTH,WRITE-IN,3,71,,,,,,
2012,36,OTH,WRITE-IN,10,71,,,,,,
2012,36,OTH,WRITE-IN,3,71,,,,,,
2012,36,OTH,WRITE-IN,5,71,,,,,,
2012,36,OTH,WRITE-IN,3,71,,,,,,
2012,36,OTH,WRITE-IN,6,71,,,,,,
2012,36,OTH,WRITE-IN,8,71,,,,,,
2012,36,OTH,WRITE-IN,2,71,,,,,,
2012,36,OTH,WRITE-IN,4,71,,,,,,
2012,36,OTH,WRITE-IN,2,71,,,,,,
2012,36,OTH,WRITE-IN,2,71,,,,,,
2012,36,OTH,WRITE-IN,7,71,,,,,,
2012,36,OTH,WRITE-IN,1,71,,,,,,
2012,36,OTH,WRITE-IN,11,71,,,,,,
2012,36,OTH,WRITE-IN,5,71,,,,,,
2012,36,OTH,WRITE-IN,3,71,,,,,,
2012,36,OTH,WRITE-IN,3,71,,,,,,
2012,36,OTH,WRITE-IN,11,71,,,,,,
2012,36,OTH,WRITE-IN,8,71,,,,,,
2012,36,OTH,WRITE-IN,7,71,,,,,,
2012,36,OTH,WRITE-IN,9,71,,,,,,
2012,36,OTH,WRITE-IN,2,71,,,,,,
2012,36,OTH,WRITE-IN,8,71,,,,,,
2012,36,OTH,WRITE-IN,4,71,,,,,,
2012,36,OTH,WRITE-IN,4,71,,,,,,
2012,36,OTH,WRITE-IN,2,71,,,,,,
2012,36,OTH,WRITE-IN,3,71,,,,,,
2012,36,OTH,WRITE-IN,6,71,,,,,,
2012,36,OTH,WRITE-IN,1,71,,,,,,
2012,36,OTH,WRITE-IN,10,71,,,,,,
2012,36,OTH,WRITE-IN,1,71,,,,,,
2012,36,OTH,WRITE-IN,2,71,,,,,,
2012,36,OTH,WRITE-IN,3,71,,,,,,
2012,36,OTH,WRITE-IN,6,71,,,,,,
2012,36,OTH,WRITE-IN,2,71,,,,,,
2012,36,OTH,WRITE-IN,7,71,,,,,,
2012,36,OTH,WRITE-IN,4,71,,,,,,
2012,36,OTH,WRITE-IN,5,71,,,,,,
2012,36,OTH,WRITE-IN,2,71,,,,,,
2012,36,OTH,WRITE-IN,2,71,,,,,,
2012,36,OTH,WRITE-IN,4,71,,,,,,
2012,36,OTH,WRITE-IN,4,71,,,,,,
2012,36,OTH,WRITE-IN,5,71,,,,,,
2012,36,OTH,WRITE-IN,1,71,,,,,,
2012,36,OTH,WRITE-IN,1,71,,,,,,
2012,36,OTH,WRITE-IN,8,71,,,,,,
2012,36,OTH,WRITE-IN,12,71,,,,,,
2012,36,OTH,WRITE-IN,8,71,,,,,,
2012,36,OTH,WRITE-IN,4,71,,,,,,
2012,36,OTH,WRITE-IN,4,71,,,,,,
2012,36,OTH,WRITE-IN,7,71,,,,,,
2012,36,OTH,WRITE-IN,5,71,,,,,,
2012,36,OTH,WRITE-IN,4,71,,,,,,
2012,36,OTH,WRITE-IN,10,71,,,,,,
2012,36,OTH,WRITE-IN,2,71,,,,,,
2012,36,OTH,WRITE-IN,4,71,,,,,,
2012,36,OTH,WRITE-IN,1,71,,,,,,
2012,36,OTH,WRITE-IN,4,71,,,,,,
2012,36,OTH,WRITE-IN,2,71,,,,,,
2012,36,OTH,WRITE-IN,0,71,,,,,,
2012,36,OTH,WRITE-IN,1,71,,,,,,
2012,36,OTH,WRITE-IN,1,71,,,,,,
2012,36,OTH,WRITE-IN,3,71,,,,,,
2012,36,OTH,WRITE-IN,0,71,,,,,,
2012,36,OTH,WRITE-IN,2,71,,,,,,
2012,36,OTH,WRITE-IN,3,71,,,,,,
2012,37,REP,ROMNEY,225,73,,,,,,
2012,37,REP,ROMNEY,267,73,,,,,,
2012,37,REP,ROMNEY,172,73,,,,,,
2012,37,REP,ROMNEY,152,73,,,,,,
2012,37,REP,ROMNEY,168,73,,,,,,
2012,37,REP,ROMNEY,209,73,,,,,,
2012,37,REP,ROMNEY,209,73,,,,,,
2012,37,REP,ROMNEY,195,73,,,,,,
2012,37,REP,ROMNEY,277,73,,,,,,
2012,37,REP,ROMNEY,97,73,,,,,,
2012,37,REP,ROMNEY,394,73,,,,,,
2012,37,REP,ROMNEY,437,73,,,,,,
2012,37,REP,ROMNEY,351,73,,,,,,
2012,37,REP,ROMNEY,374,73,,,,,,
2012,37,REP,ROMNEY,152,73,,,,,,
2012,37,REP,ROMNEY,133,73,,,,,,
2012,37,REP,ROMNEY,252,73,,,,,,
2012,37,REP,ROMNEY,369,73,,,,,,
2012,37,REP,ROMNEY,650,73,,,,,,
2012,37,REP,ROMNEY,576,73,,,,,,
2012,37,REP,ROMNEY,365,73,,,,,,
2012,37,REP,ROMNEY,280,73,,,,,,
2012,37,REP,ROMNEY,752,73,,,,,,
2012,37,REP,ROMNEY,373,73,,,,,,
2012,37,REP,ROMNEY,76,73,,,,,,
2012,37,REP,ROMNEY,150,73,,,,,,
2012,37,REP,ROMNEY,171,73,,,,,,
2012,37,REP,ROMNEY,238,73,,,,,,
2012,37,REP,ROMNEY,299,73,,,,,,
2012,37,REP,ROMNEY,241,73,,,,,,
2012,37,REP,ROMNEY,395,73,,,,,,
2012,37,REP,ROMNEY,118,73,,,,,,
2012,37,REP,ROMNEY,167,73,,,,,,
2012,37,REP,ROMNEY,152,73,,,,,,
2012,37,REP,ROMNEY,210,73,,,,,,
2012,37,REP,ROMNEY,243,73,,,,,,
2012,37,REP,ROMNEY,106,73,,,,,,
2012,37,REP,ROMNEY,140,73,,,,,,
2012,37,REP,ROMNEY,33,73,,,,,,
2012,37,REP,ROMNEY,13,73,,,,,,
2012,37,REP,ROMNEY,242,73,,,,,,
2012,37,REP,ROMNEY,118,73,,,,,,
2012,37,REP,ROMNEY,425,73,,,,,,
2012,37,REP,ROMNEY,451,73,,,,,,
2012,37,REP,ROMNEY,209,73,,,,,,
2012,37,REP,ROMNEY,114,73,,,,,,
2012,37,REP,ROMNEY,287,73,,,,,,
2012,37,REP,ROMNEY,187,73,,,,,,
2012,37,REP,ROMNEY,184,73,,,,,,
2012,37,REP,ROMNEY,431,73,,,,,,
2012,37,REP,ROMNEY,276,73,,,,,,
2012,37,REP,ROMNEY,262,73,,,,,,
2012,37,REP,ROMNEY,310,73,,,,,,
2012,37,REP,ROMNEY,223,73,,,,,,
2012,37,REP,ROMNEY,784,73,,,,,,
2012,37,REP,ROMNEY,424,73,,,,,,
2012,37,REP,ROMNEY,372,73,,,,,,
2012,37,REP,ROMNEY,171,73,,,,,,
2012,37,REP,ROMNEY,288,73,,,,,,
2012,37,REP,ROMNEY,770,73,,,,,,
2012,37,REP,ROMNEY,622,73,,,,,,
2012,37,REP,ROMNEY,239,73,,,,,,
2012,37,REP,ROMNEY,198,73,,,,,,
2012,37,REP,ROMNEY,3,73,,,,,,
2012,37,REP,ROMNEY,139,73,,,,,,
2012,37,REP,ROMNEY,188,73,,,,,,
2012,37,REP,ROMNEY,429,73,,,,,,
2012,37,REP,ROMNEY,414,73,,,,,,
2012,37,REP,ROMNEY,94,73,,,,,,
2012,37,REP,ROMNEY,74,73,,,,,,
2012,37,REP,ROMNEY,47,73,,,,,,
2012,37,REP,ROMNEY,115,73,,,,,,
2012,37,REP,ROMNEY,246,73,,,,,,
2012,37,REP,ROMNEY,105,73,,,,,,
2012,37,REP,ROMNEY,478,73,,,,,,
2012,37,REP,ROMNEY,38,73,,,,,,
2012,37,REP,ROMNEY,80,73,,,,,,
2012,37,REP,ROMNEY,420,73,,,,,,
2012,37,REP,ROMNEY,409,73,,,,,,
2012,37,DEM,OBAMA,254,73,,,,,,
2012,37,DEM,OBAMA,253,73,,,,,,
2012,37,DEM,OBAMA,225,73,,,,,,
2012,37,DEM,OBAMA,197,73,,,,,,
2012,37,DEM,OBAMA,196,73,,,,,,
2012,37,DEM,OBAMA,231,73,,,,,,
2012,37,DEM,OBAMA,228,73,,,,,,
2012,37,DEM,OBAMA,210,73,,,,,,
2012,37,DEM,OBAMA,307,73,,,,,,
2012,37,DEM,OBAMA,38,73,,,,,,
2012,37,DEM,OBAMA,183,73,,,,,,
2012,37,DEM,OBAMA,236,73,,,,,,
2012,37,DEM,OBAMA,154,73,,,,,,
2012,37,DEM,OBAMA,241,73,,,,,,
2012,37,DEM,OBAMA,201,73,,,,,,
2012,37,DEM,OBAMA,98,73,,,,,,
2012,37,DEM,OBAMA,251,73,,,,,,
2012,37,DEM,OBAMA,217,73,,,,,,
2012,37,DEM,OBAMA,366,73,,,,,,
2012,37,DEM,OBAMA,317,73,,,,,,
2012,37,DEM,OBAMA,245,73,,,,,,
2012,37,DEM,OBAMA,234,73,,,,,,
2012,37,DEM,OBAMA,471,73,,,,,,
2012,37,DEM,OBAMA,235,73,,,,,,
2012,37,DEM,OBAMA,240,73,,,,,,
2012,37,DEM,OBAMA,243,73,,,,,,
2012,37,DEM,OBAMA,322,73,,,,,,
2012,37,DEM,OBAMA,309,73,,,,,,
2012,37,DEM,OBAMA,224,73,,,,,,
2012,37,DEM,OBAMA,261,73,,,,,,
2012,37,DEM,OBAMA,385,73,,,,,,
2012,37,DEM,OBAMA,279,73,,,,,,
2012,37,DEM,OBAMA,283,73,,,,,,
2012,37,DEM,OBAMA,269,73,,,,,,
2012,37,DEM,OBAMA,321,73,,,,,,
2012,37,DEM,OBAMA,383,73,,,,,,
2012,37,DEM,OBAMA,324,73,,,,,,
2012,37,DEM,OBAMA,245,73,,,,,,
2012,37,DEM,OBAMA,277,73,,,,,,
2012,37,DEM,OBAMA,128,73,,,,,,
2012,37,DEM,OBAMA,335,73,,,,,,
2012,37,DEM,OBAMA,222,73,,,,,,
2012,37,DEM,OBAMA,305,73,,,,,,
2012,37,DEM,OBAMA,283,73,,,,,,
2012,37,DEM,OBAMA,115,73,,,,,,
2012,37,DEM,OBAMA,94,73,,,,,,
2012,37,DEM,OBAMA,81,73,,,,,,
2012,37,DEM,OBAMA,94,73,,,,,,
2012,37,DEM,OBAMA,155,73,,,,,,
2012,37,DEM,OBAMA,181,73,,,,,,
2012,37,DEM,OBAMA,79,73,,,,,,
2012,37,DEM,OBAMA,161,73,,,,,,
2012,37,DEM,OBAMA,261,73,,,,,,
2012,37,DEM,OBAMA,180,73,,,,,,
2012,37,DEM,OBAMA,332,73,,,,,,
2012,37,DEM,OBAMA,219,73,,,,,,
2012,37,DEM,OBAMA,245,73,,,,,,
2012,37,DEM,OBAMA,162,73,,,,,,
2012,37,DEM,OBAMA,147,73,,,,,,
2012,37,DEM,OBAMA,543,73,,,,,,
2012,37,DEM,OBAMA,261,73,,,,,,
2012,37,DEM,OBAMA,93,73,,,,,,
2012,37,DEM,OBAMA,80,73,,,,,,
2012,37,DEM,OBAMA,4,73,,,,,,
2012,37,DEM,OBAMA,145,73,,,,,,
2012,37,DEM,OBAMA,256,73,,,,,,
2012,37,DEM,OBAMA,570,73,,,,,,
2012,37,DEM,OBAMA,533,73,,,,,,
2012,37,DEM,OBAMA,72,73,,,,,,
2012,37,DEM,OBAMA,112,73,,,,,,
2012,37,DEM,OBAMA,27,73,,,,,,
2012,37,DEM,OBAMA,141,73,,,,,,
2012,37,DEM,OBAMA,106,73,,,,,,
2012,37,DEM,OBAMA,142,73,,,,,,
2012,37,DEM,OBAMA,291,73,,,,,,
2012,37,DEM,OBAMA,54,73,,,,,,
2012,37,DEM,OBAMA,53,73,,,,,,
2012,37,DEM,OBAMA,128,73,,,,,,
2012,37,DEM,OBAMA,170,73,,,,,,
2012,37,GRN,STEIN,0,73,,,,,,
2012,37,GRN,STEIN,3,73,,,,,,
2012,37,GRN,STEIN,2,73,,,,,,
2012,37,GRN,STEIN,0,73,,,,,,
2012,37,GRN,STEIN,1,73,,,,,,
2012,37,GRN,STEIN,0,73,,,,,,
2012,37,GRN,STEIN,3,73,,,,,,
2012,37,GRN,STEIN,1,73,,,,,,
2012,37,GRN,STEIN,3,73,,,,,,
2012,37,GRN,STEIN,2,73,,,,,,
2012,37,GRN,STEIN,3,73,,,,,,
2012,37,GRN,STEIN,1,73,,,,,,
2012,37,GRN,STEIN,2,73,,,,,,
2012,37,GRN,STEIN,2,73,,,,,,
2012,37,GRN,STEIN,1,73,,,,,,
2012,37,GRN,STEIN,1,73,,,,,,
2012,37,GRN,STEIN,2,73,,,,,,
2012,37,GRN,STEIN,2,73,,,,,,
2012,37,GRN,STEIN,1,73,,,,,,
2012,37,GRN,STEIN,1,73,,,,,,
2012,37,GRN,STEIN,3,73,,,,,,
2012,37,GRN,STEIN,3,73,,,,,,
2012,37,GRN,STEIN,2,73,,,,,,
2012,37,GRN,STEIN,4,73,,,,,,
2012,37,GRN,STEIN,0,73,,,,,,
2012,37,GRN,STEIN,3,73,,,,,,
2012,37,GRN,STEIN,1,73,,,,,,
2012,37,GRN,STEIN,4,73,,,,,,
2012,37,GRN,STEIN,0,73,,,,,,
2012,37,GRN,STEIN,0,73,,,,,,
2012,37,GRN,STEIN,5,73,,,,,,
2012,37,GRN,STEIN,3,73,,,,,,
2012,37,GRN,STEIN,0,73,,,,,,
2012,37,GRN,STEIN,0,73,,,,,,
2012,37,GRN,STEIN,3,73,,,,,,
2012,37,GRN,STEIN,7,73,,,,,,
2012,37,GRN,STEIN,0,73,,,,,,
2012,37,GRN,STEIN,0,73,,,,,,
2012,37,GRN,STEIN,1,73,,,,,,
2012,37,GRN,STEIN,0,73,,,,,,
2012,37,GRN,STEIN,2,73,,,,,,
2012,37,GRN,STEIN,2,73,,,,,,
2012,37,GRN,STEIN,3,73,,,,,,
2012,37,GRN,STEIN,4,73,,,,,,
2012,37,GRN,STEIN,1,73,,,,,,
2012,37,GRN,STEIN,0,73,,,,,,
2012,37,GRN,STEIN,1,73,,,,,,
2012,37,GRN,STEIN,1,73,,,,,,
2012,37,GRN,STEIN,0,73,,,,,,
2012,37,GRN,STEIN,4,73,,,,,,
2012,37,GRN,STEIN,0,73,,,,,,
2012,37,GRN,STEIN,0,73,,,,,,
2012,37,GRN,STEIN,3,73,,,,,,
2012,37,GRN,STEIN,2,73,,,,,,
2012,37,GRN,STEIN,9,73,,,,,,
2012,37,GRN,STEIN,1,73,,,,,,
2012,37,GRN,STEIN,2,73,,,,,,
2012,37,GRN,STEIN,1,73,,,,,,
2012,37,GRN,STEIN,3,73,,,,,,
2012,37,GRN,STEIN,5,73,,,,,,
2012,37,GRN,STEIN,3,73,,,,,,
2012,37,GRN,STEIN,2,73,,,,,,
2012,37,GRN,STEIN,1,73,,,,,,
2012,37,GRN,STEIN,0,73,,,,,,
2012,37,GRN,STEIN,2,73,,,,,,
2012,37,GRN,STEIN,2,73,,,,,,
2012,37,GRN,STEIN,2,73,,,,,,
2012,37,GRN,STEIN,4,73,,,,,,
2012,37,GRN,STEIN,2,73,,,,,,
2012,37,GRN,STEIN,1,73,,,,,,
2012,37,GRN,STEIN,1,73,,,,,,
2012,37,GRN,STEIN,0,73,,,,,,
2012,37,GRN,STEIN,0,73,,,,,,
2012,37,GRN,STEIN,1,73,,,,,,
2012,37,GRN,STEIN,2,73,,,,,,
2012,37,GRN,STEIN,1,73,,,,,,
2012,37,GRN,STEIN,0,73,,,,,,
2012,37,GRN,STEIN,2,73,,,,,,
2012,37,GRN,STEIN,2,73,,,,,,
2012,37,LIB,JOHNSON,1,73,,,,,,
2012,37,LIB,JOHNSON,7,73,,,,,,
2012,37,LIB,JOHNSON,3,73,,,,,,
2012,37,LIB,JOHNSON,1,73,,,,,,
2012,37,LIB,JOHNSON,6,73,,,,,,
2012,37,LIB,JOHNSON,4,73,,,,,,
2012,37,LIB,JOHNSON,6,73,,,,,,
2012,37,LIB,JOHNSON,1,73,,,,,,
2012,37,LIB,JOHNSON,5,73,,,,,,
2012,37,LIB,JOHNSON,2,73,,,,,,
2012,37,LIB,JOHNSON,4,73,,,,,,
2012,37,LIB,JOHNSON,11,73,,,,,,
2012,37,LIB,JOHNSON,6,73,,,,,,
2012,37,LIB,JOHNSON,6,73,,,,,,
2012,37,LIB,JOHNSON,2,73,,,,,,
2012,37,LIB,JOHNSON,4,73,,,,,,
2012,37,LIB,JOHNSON,4,73,,,,,,
2012,37,LIB,JOHNSON,5,73,,,,,,
2012,37,LIB,JOHNSON,3,73,,,,,,
2012,37,LIB,JOHNSON,3,73,,,,,,
2012,37,LIB,JOHNSON,5,73,,,,,,
2012,37,LIB,JOHNSON,3,73,,,,,,
2012,37,LIB,JOHNSON,5,73,,,,,,
2012,37,LIB,JOHNSON,4,73,,,,,,
2012,37,LIB,JOHNSON,3,73,,,,,,
2012,37,LIB,JOHNSON,2,73,,,,,,
2012,37,LIB,JOHNSON,2,73,,,,,,
2012,37,LIB,JOHNSON,4,73,,,,,,
2012,37,LIB,JOHNSON,4,73,,,,,,
2012,37,LIB,JOHNSON,5,73,,,,,,
2012,37,LIB,JOHNSON,11,73,,,,,,
2012,37,LIB,JOHNSON,6,73,,,,,,
2012,37,LIB,JOHNSON,5,73,,,,,,
2012,37,LIB,JOHNSON,5,73,,,,,,
2012,37,LIB,JOHNSON,6,73,,,,,,
2012,37,LIB,JOHNSON,6,73,,,,,,
2012,37,LIB,JOHNSON,3,73,,,,,,
2012,37,LIB,JOHNSON,4,73,,,,,,
2012,37,LIB,JOHNSON,1,73,,,,,,
2012,37,LIB,JOHNSON,2,73,,,,,,
2012,37,LIB,JOHNSON,5,73,,,,,,
2012,37,LIB,JOHNSON,3,73,,,,,,
2012,37,LIB,JOHNSON,3,73,,,,,,
2012,37,LIB,JOHNSON,5,73,,,,,,
2012,37,LIB,JOHNSON,5,73,,,,,,
2012,37,LIB,JOHNSON,3,73,,,,,,
2012,37,LIB,JOHNSON,11,73,,,,,,
2012,37,LIB,JOHNSON,1,73,,,,,,
2012,37,LIB,JOHNSON,0,73,,,,,,
2012,37,LIB,JOHNSON,6,73,,,,,,
2012,37,LIB,JOHNSON,4,73,,,,,,
2012,37,LIB,JOHNSON,6,73,,,,,,
2012,37,LIB,JOHNSON,5,73,,,,,,
2012,37,LIB,JOHNSON,6,73,,,,,,
2012,37,LIB,JOHNSON,6,73,,,,,,
2012,37,LIB,JOHNSON,9,73,,,,,,
2012,37,LIB,JOHNSON,7,73,,,,,,
2012,37,LIB,JOHNSON,2,73,,,,,,
2012,37,LIB,JOHNSON,1,73,,,,,,
