year,countycode,party,cand,votes,FIPS
2008,2,DEM,OBAMA,424,3
2008,2,DEM,OBAMA,310,3
2008,2,DEM,OBAMA,265,3
2008,2,DEM,OBAMA,258,3
2008,2,DEM,OBAMA,332,3
2008,2,DEM,OBAMA,251,3
2008,2,DEM,OBAMA,256,3
2008,2,DEM,OBAMA,207,3
2008,2,DEM,OBAMA,383,3
2008,2,DEM,OBAMA,292,3
2008,2,DEM,OBAMA,341,3
2008,2,DEM,OBAMA,207,3
2008,2,DEM,OBAMA,175,3
2008,2,DEM,OBAMA,368,3
2008,2,DEM,OBAMA,315,3
2008,2,DEM,OBAMA,271,3
2008,2,DEM,OBAMA,317,3
2008,2,DEM,OBAMA,275,3
2008,2,DEM,OBAMA,287,3
2008,2,DEM,OBAMA,338,3
2008,2,DEM,OBAMA,356,3
2008,2,DEM,OBAMA,370,3
2008,2,DEM,OBAMA,174,3
2008,2,DEM,OBAMA,574,3
2008,2,DEM,OBAMA,599,3
2008,2,DEM,OBAMA,427,3
2008,2,DEM,OBAMA,256,3
2008,2,DEM,OBAMA,224,3
2008,2,DEM,OBAMA,520,3
2008,2,DEM,OBAMA,506,3
2008,2,DEM,OBAMA,488,3
2008,2,DEM,OBAMA,341,3
2008,2,DEM,OBAMA,274,3
2008,2,DEM,OBAMA,254,3
2008,2,DEM,OBAMA,316,3
2008,2,DEM,OBAMA,421,3
2008,2,DEM,OBAMA,256,3
2008,2,DEM,OBAMA,212,3
2008,2,DEM,OBAMA,240,3
2008,2,DEM,OBAMA,369,3
2008,2,DEM,OBAMA,332,3
2008,2,DEM,OBAMA,275,3
2008,2,DEM,OBAMA,256,3
2008,2,DEM,OBAMA,315,3
2008,2,DEM,OBAMA,271,3
2008,2,DEM,OBAMA,296,3
2008,2,DEM,OBAMA,268,3
2008,2,DEM,OBAMA,237,3
2008,2,DEM,OBAMA,335,3
2008,2,DEM,OBAMA,210,3
2008,2,DEM,OBAMA,296,3
2008,2,DEM,OBAMA,266,3
2008,2,DEM,OBAMA,359,3
2008,2,DEM,OBAMA,302,3
2008,2,DEM,OBAMA,243,3
2008,2,DEM,OBAMA,351,3
2008,2,DEM,OBAMA,253,3
2008,2,DEM,OBAMA,398,3
2008,2,DEM,OBAMA,213,3
2008,2,DEM,OBAMA,328,3
2008,2,DEM,OBAMA,337,3
2008,2,DEM,OBAMA,231,3
2008,2,DEM,OBAMA,256,3
2008,2,DEM,OBAMA,214,3
2008,2,DEM,OBAMA,195,3
2008,2,DEM,OBAMA,266,3
2008,2,DEM,OBAMA,394,3
2008,2,DEM,OBAMA,168,3
2008,2,DEM,OBAMA,188,3
2008,2,DEM,OBAMA,209,3
2008,2,DEM,OBAMA,302,3
2008,2,DEM,OBAMA,222,3
2008,2,DEM,OBAMA,236,3
2008,2,DEM,OBAMA,224,3
2008,2,DEM,OBAMA,209,3
2008,2,DEM,OBAMA,329,3
2008,2,DEM,OBAMA,95,3
2008,2,DEM,OBAMA,258,3
2008,2,DEM,OBAMA,262,3
2008,2,DEM,OBAMA,110,3
2008,2,DEM,OBAMA,402,3
2008,2,DEM,OBAMA,241,3
2008,2,DEM,OBAMA,292,3
2008,2,DEM,OBAMA,160,3
2008,2,DEM,OBAMA,229,3
2008,2,DEM,OBAMA,996,3
2008,2,DEM,OBAMA,239,3
2008,2,DEM,OBAMA,528,3
2008,2,DEM,OBAMA,214,3
2008,2,DEM,OBAMA,167,3
2008,2,DEM,OBAMA,515,3
2008,2,DEM,OBAMA,248,3
2008,2,DEM,OBAMA,281,3
2008,2,DEM,OBAMA,311,3
2008,2,DEM,OBAMA,169,3
2008,2,DEM,OBAMA,391,3
2008,2,DEM,OBAMA,339,3
2008,2,DEM,OBAMA,205,3
2008,2,DEM,OBAMA,505,3
2008,2,DEM,OBAMA,345,3
2008,2,DEM,OBAMA,1190,3
2008,2,DEM,OBAMA,1562,3
2008,2,DEM,OBAMA,362,3
2008,2,DEM,OBAMA,316,3
2008,2,DEM,OBAMA,311,3
2008,2,DEM,OBAMA,315,3
2008,2,DEM,OBAMA,438,3
2008,2,DEM,OBAMA,667,3
2008,2,DEM,OBAMA,465,3
2008,2,DEM,OBAMA,665,3
2008,2,DEM,OBAMA,394,3
2008,2,DEM,OBAMA,228,3
2008,2,DEM,OBAMA,121,3
2008,2,DEM,OBAMA,55,3
2008,2,DEM,OBAMA,246,3
2008,2,DEM,OBAMA,143,3
2008,2,DEM,OBAMA,268,3
2008,2,DEM,OBAMA,171,3
2008,2,DEM,OBAMA,357,3
2008,2,DEM,OBAMA,327,3
2008,2,DEM,OBAMA,343,3
2008,2,DEM,OBAMA,616,3
2008,2,DEM,OBAMA,365,3
2008,2,DEM,OBAMA,257,3
2008,2,DEM,OBAMA,358,3
2008,2,DEM,OBAMA,193,3
2008,2,DEM,OBAMA,193,3
2008,2,DEM,OBAMA,278,3
2008,2,DEM,OBAMA,295,3
2008,2,DEM,OBAMA,47,3
2008,2,DEM,OBAMA,37,3
2008,2,DEM,OBAMA,321,3
2008,2,DEM,OBAMA,254,3
2008,2,DEM,OBAMA,351,3
2008,2,DEM,OBAMA,274,3
2008,2,DEM,OBAMA,225,3
2008,2,DEM,OBAMA,351,3
2008,2,DEM,OBAMA,532,3
2008,2,DEM,OBAMA,361,3
2008,2,DEM,OBAMA,486,3
2008,2,DEM,OBAMA,340,3
2008,2,DEM,OBAMA,340,3
2008,2,DEM,OBAMA,365,3
2008,2,DEM,OBAMA,332,3
2008,2,DEM,OBAMA,377,3
2008,2,DEM,OBAMA,483,3
2008,2,DEM,OBAMA,467,3
2008,2,DEM,OBAMA,410,3
2008,2,DEM,OBAMA,291,3
2008,2,DEM,OBAMA,228,3
2008,2,DEM,OBAMA,184,3
2008,2,DEM,OBAMA,290,3
2008,2,DEM,OBAMA,388,3
2008,2,DEM,OBAMA,296,3
2008,2,DEM,OBAMA,274,3
2008,2,DEM,OBAMA,183,3
2008,2,DEM,OBAMA,427,3
2008,2,DEM,OBAMA,334,3
2008,2,DEM,OBAMA,378,3
2008,2,DEM,OBAMA,282,3
2008,2,DEM,OBAMA,327,3
2008,2,DEM,OBAMA,392,3
2008,2,DEM,OBAMA,322,3
2008,2,DEM,OBAMA,185,3
2008,2,DEM,OBAMA,235,3
2008,2,DEM,OBAMA,242,3
2008,2,DEM,OBAMA,267,3
2008,2,DEM,OBAMA,307,3
2008,2,DEM,OBAMA,304,3
2008,2,DEM,OBAMA,219,3
2008,2,DEM,OBAMA,320,3
2008,2,DEM,OBAMA,283,3
2008,2,DEM,OBAMA,238,3
2008,2,DEM,OBAMA,228,3
2008,2,DEM,OBAMA,300,3
2008,2,DEM,OBAMA,291,3
2008,2,DEM,OBAMA,236,3
2008,2,DEM,OBAMA,197,3
2008,2,DEM,OBAMA,239,3
2008,2,DEM,OBAMA,249,3
2008,2,DEM,OBAMA,233,3
2008,2,DEM,OBAMA,299,3
2008,2,DEM,OBAMA,312,3
2008,2,DEM,OBAMA,399,3
2008,2,DEM,OBAMA,324,3
2008,2,DEM,OBAMA,396,3
2008,2,DEM,OBAMA,141,3
2008,2,DEM,OBAMA,273,3
2008,2,DEM,OBAMA,351,3
2008,2,DEM,OBAMA,342,3
2008,2,DEM,OBAMA,342,3
2008,2,DEM,OBAMA,346,3
2008,2,DEM,OBAMA,371,3
2008,2,DEM,OBAMA,257,3
2008,2,DEM,OBAMA,348,3
2008,2,DEM,OBAMA,345,3
2008,2,DEM,OBAMA,495,3
2008,2,DEM,OBAMA,379,3
2008,2,DEM,OBAMA,368,3
2008,2,DEM,OBAMA,373,3
2008,2,DEM,OBAMA,391,3
2008,2,DEM,OBAMA,409,3
2008,2,DEM,OBAMA,389,3
2008,2,DEM,OBAMA,409,3
2008,2,DEM,OBAMA,288,3
2008,2,DEM,OBAMA,300,3
2008,2,DEM,OBAMA,338,3
2008,2,DEM,OBAMA,425,3
2008,2,DEM,OBAMA,312,3
2008,2,DEM,OBAMA,119,3
2008,2,DEM,OBAMA,285,3
2008,2,DEM,OBAMA,92,3
2008,2,DEM,OBAMA,252,3
2008,2,DEM,OBAMA,134,3
2008,2,DEM,OBAMA,191,3
2008,2,DEM,OBAMA,258,3
2008,2,DEM,OBAMA,227,3
2008,2,DEM,OBAMA,247,3
2008,2,DEM,OBAMA,369,3
2008,2,DEM,OBAMA,295,3
2008,2,DEM,OBAMA,409,3
2008,2,DEM,OBAMA,324,3
2008,2,DEM,OBAMA,248,3
2008,2,DEM,OBAMA,372,3
2008,2,DEM,OBAMA,306,3
2008,2,DEM,OBAMA,257,3
2008,2,DEM,OBAMA,304,3
2008,2,DEM,OBAMA,265,3
2008,2,DEM,OBAMA,239,3
2008,2,DEM,OBAMA,308,3
2008,2,DEM,OBAMA,297,3
2008,2,DEM,OBAMA,272,3
2008,2,DEM,OBAMA,169,3
2008,2,DEM,OBAMA,250,3
2008,2,DEM,OBAMA,137,3
2008,2,DEM,OBAMA,268,3
2008,2,DEM,OBAMA,303,3
2008,2,DEM,OBAMA,233,3
2008,2,DEM,OBAMA,233,3
2008,2,DEM,OBAMA,274,3
2008,2,DEM,OBAMA,287,3
2008,2,DEM,OBAMA,568,3
2008,2,DEM,OBAMA,150,3
2008,2,DEM,OBAMA,403,3
2008,2,DEM,OBAMA,358,3
2008,2,DEM,OBAMA,719,3
2008,2,DEM,OBAMA,479,3
2008,2,DEM,OBAMA,443,3
2008,2,DEM,OBAMA,476,3
2008,2,DEM,OBAMA,365,3
2008,2,DEM,OBAMA,950,3
2008,2,DEM,OBAMA,401,3
2008,2,DEM,OBAMA,467,3
2008,2,DEM,OBAMA,425,3
2008,2,DEM,OBAMA,465,3
2008,2,DEM,OBAMA,515,3
2008,2,DEM,OBAMA,554,3
2008,2,DEM,OBAMA,528,3
2008,2,DEM,OBAMA,481,3
2008,2,DEM,OBAMA,297,3
2008,2,DEM,OBAMA,291,3
2008,2,DEM,OBAMA,447,3
2008,2,DEM,OBAMA,393,3
2008,2,DEM,OBAMA,372,3
2008,2,DEM,OBAMA,371,3
2008,2,DEM,OBAMA,451,3
2008,2,DEM,OBAMA,425,3
2008,2,DEM,OBAMA,300,3
2008,2,DEM,OBAMA,582,3
2008,2,DEM,OBAMA,323,3
2008,2,DEM,OBAMA,247,3
2008,2,DEM,OBAMA,220,3
2008,2,DEM,OBAMA,447,3
2008,2,DEM,OBAMA,372,3
2008,2,DEM,OBAMA,340,3
2008,2,DEM,OBAMA,391,3
2008,2,DEM,OBAMA,424,3
2008,2,DEM,OBAMA,412,3
2008,2,DEM,OBAMA,336,3
2008,2,DEM,OBAMA,435,3
2008,2,DEM,OBAMA,332,3
2008,2,DEM,OBAMA,351,3
2008,2,DEM,OBAMA,352,3
2008,2,DEM,OBAMA,287,3
2008,2,DEM,OBAMA,46,3
2008,2,DEM,OBAMA,294,3
2008,2,DEM,OBAMA,415,3
2008,2,DEM,OBAMA,319,3
2008,2,DEM,OBAMA,323,3
2008,2,DEM,OBAMA,280,3
2008,2,DEM,OBAMA,267,3
2008,2,DEM,OBAMA,353,3
2008,2,DEM,OBAMA,303,3
2008,2,DEM,OBAMA,77,3
2008,2,DEM,OBAMA,296,3
2008,2,DEM,OBAMA,260,3
2008,2,DEM,OBAMA,226,3
2008,2,DEM,OBAMA,284,3
2008,2,DEM,OBAMA,202,3
2008,2,DEM,OBAMA,194,3
2008,2,DEM,OBAMA,297,3
2008,2,DEM,OBAMA,21,3
2008,2,DEM,OBAMA,353,3
2008,2,DEM,OBAMA,257,3
2008,2,DEM,OBAMA,326,3
2008,2,DEM,OBAMA,394,3
2008,2,DEM,OBAMA,306,3
2008,2,DEM,OBAMA,188,3
2008,2,DEM,OBAMA,257,3
2008,2,DEM,OBAMA,218,3
2008,2,DEM,OBAMA,201,3
2008,2,DEM,OBAMA,118,3
2008,2,DEM,OBAMA,246,3
2008,2,DEM,OBAMA,181,3
2008,2,DEM,OBAMA,68,3
2008,2,DEM,OBAMA,120,3
2008,2,DEM,OBAMA,177,3
2008,2,DEM,OBAMA,74,3
2008,2,DEM,OBAMA,354,3
2008,2,DEM,OBAMA,315,3
2008,2,DEM,OBAMA,344,3
2008,2,DEM,OBAMA,261,3
2008,2,DEM,OBAMA,159,3
2008,2,DEM,OBAMA,167,3
2008,2,DEM,OBAMA,181,3
2008,2,DEM,OBAMA,267,3
2008,2,DEM,OBAMA,339,3
2008,2,DEM,OBAMA,256,3
2008,2,DEM,OBAMA,375,3
2008,2,DEM,OBAMA,386,3
2008,2,DEM,OBAMA,207,3
2008,2,DEM,OBAMA,210,3
2008,2,DEM,OBAMA,139,3
2008,2,DEM,OBAMA,306,3
2008,2,DEM,OBAMA,24,3
2008,2,DEM,OBAMA,328,3
2008,2,DEM,OBAMA,238,3
2008,2,DEM,OBAMA,264,3
2008,2,DEM,OBAMA,206,3
2008,2,DEM,OBAMA,168,3
2008,2,DEM,OBAMA,177,3
2008,2,DEM,OBAMA,217,3
2008,2,DEM,OBAMA,107,3
2008,2,DEM,OBAMA,262,3
2008,2,DEM,OBAMA,202,3
2008,2,DEM,OBAMA,291,3
2008,2,DEM,OBAMA,182,3
2008,2,DEM,OBAMA,207,3
2008,2,DEM,OBAMA,208,3
2008,2,DEM,OBAMA,235,3
2008,2,DEM,OBAMA,271,3
2008,2,DEM,OBAMA,338,3
2008,2,DEM,OBAMA,262,3
2008,2,DEM,OBAMA,222,3
2008,2,DEM,OBAMA,223,3
2008,2,DEM,OBAMA,213,3
2008,2,DEM,OBAMA,283,3
2008,2,DEM,OBAMA,242,3
2008,2,DEM,OBAMA,274,3
2008,2,DEM,OBAMA,226,3
2008,2,DEM,OBAMA,246,3
2008,2,DEM,OBAMA,181,3
2008,2,DEM,OBAMA,186,3
2008,2,DEM,OBAMA,343,3
2008,2,DEM,OBAMA,208,3
2008,2,DEM,OBAMA,210,3
2008,2,DEM,OBAMA,190,3
2008,2,DEM,OBAMA,213,3
2008,2,DEM,OBAMA,171,3
2008,2,DEM,OBAMA,216,3
2008,2,DEM,OBAMA,225,3
2008,2,DEM,OBAMA,296,3
2008,2,DEM,OBAMA,207,3
2008,2,DEM,OBAMA,211,3
2008,2,DEM,OBAMA,238,3
2008,2,DEM,OBAMA,102,3
2008,2,DEM,OBAMA,332,3
2008,2,DEM,OBAMA,38,3
2008,2,DEM,OBAMA,259,3
2008,2,DEM,OBAMA,260,3
2008,2,DEM,OBAMA,304,3
2008,2,DEM,OBAMA,317,3
2008,2,DEM,OBAMA,105,3
2008,2,DEM,OBAMA,330,3
2008,2,DEM,OBAMA,321,3
2008,2,DEM,OBAMA,463,3
2008,2,DEM,OBAMA,329,3
2008,2,DEM,OBAMA,437,3
2008,2,DEM,OBAMA,345,3
2008,2,DEM,OBAMA,232,3
2008,2,DEM,OBAMA,158,3
2008,2,DEM,OBAMA,160,3
2008,2,DEM,OBAMA,326,3
2008,2,DEM,OBAMA,317,3
2008,2,DEM,OBAMA,414,3
2008,2,DEM,OBAMA,416,3
2008,2,DEM,OBAMA,387,3
2008,2,DEM,OBAMA,356,3
2008,2,DEM,OBAMA,353,3
2008,2,DEM,OBAMA,252,3
2008,2,DEM,OBAMA,474,3
2008,2,DEM,OBAMA,311,3
2008,2,DEM,OBAMA,197,3
2008,2,DEM,OBAMA,148,3
2008,2,DEM,OBAMA,181,3
2008,2,DEM,OBAMA,164,3
2008,2,DEM,OBAMA,237,3
2008,2,DEM,OBAMA,197,3
2008,2,DEM,OBAMA,206,3
2008,2,DEM,OBAMA,250,3
2008,2,DEM,OBAMA,263,3
2008,2,DEM,OBAMA,330,3
2008,2,DEM,OBAMA,220,3
2008,2,DEM,OBAMA,228,3
2008,2,DEM,OBAMA,221,3
2008,2,DEM,OBAMA,187,3
2008,2,DEM,OBAMA,344,3
2008,2,DEM,OBAMA,313,3
2008,2,DEM,OBAMA,256,3
2008,2,DEM,OBAMA,293,3
2008,2,DEM,OBAMA,299,3
2008,2,DEM,OBAMA,237,3
2008,2,DEM,OBAMA,211,3
2008,2,DEM,OBAMA,276,3
2008,2,DEM,OBAMA,160,3
2008,2,DEM,OBAMA,379,3
2008,2,DEM,OBAMA,413,3
2008,2,DEM,OBAMA,248,3
2008,2,DEM,OBAMA,274,3
2008,2,DEM,OBAMA,249,3
2008,2,DEM,OBAMA,206,3
2008,2,DEM,OBAMA,344,3
2008,2,DEM,OBAMA,89,3
2008,2,DEM,OBAMA,332,3
2008,2,DEM,OBAMA,288,3
2008,2,DEM,OBAMA,246,3
2008,2,DEM,OBAMA,326,3
2008,2,DEM,OBAMA,299,3
2008,2,DEM,OBAMA,316,3
2008,2,DEM,OBAMA,267,3
2008,2,DEM,OBAMA,258,3
2008,2,DEM,OBAMA,237,3
2008,2,DEM,OBAMA,342,3
2008,2,DEM,OBAMA,314,3
2008,2,DEM,OBAMA,265,3
2008,2,DEM,OBAMA,299,3
2008,2,DEM,OBAMA,251,3
2008,2,DEM,OBAMA,236,3
2008,2,DEM,OBAMA,364,3
2008,2,DEM,OBAMA,261,3
2008,2,DEM,OBAMA,266,3
2008,2,DEM,OBAMA,211,3
2008,2,DEM,OBAMA,335,3
2008,2,DEM,OBAMA,358,3
2008,2,DEM,OBAMA,341,3
2008,2,DEM,OBAMA,126,3
2008,2,DEM,OBAMA,95,3
2008,2,DEM,OBAMA,243,3
2008,2,DEM,OBAMA,229,3
2008,2,DEM,OBAMA,204,3
2008,2,DEM,OBAMA,189,3
2008,2,DEM,OBAMA,235,3
2008,2,DEM,OBAMA,224,3
2008,2,DEM,OBAMA,252,3
2008,2,DEM,OBAMA,204,3
2008,2,DEM,OBAMA,183,3
2008,2,DEM,OBAMA,235,3
2008,2,DEM,OBAMA,257,3
2008,2,DEM,OBAMA,224,3
2008,2,DEM,OBAMA,243,3
2008,2,DEM,OBAMA,304,3
2008,2,DEM,OBAMA,194,3
2008,2,DEM,OBAMA,313,3
2008,2,DEM,OBAMA,314,3
2008,2,DEM,OBAMA,101,3
2008,2,DEM,OBAMA,116,3
2008,2,DEM,OBAMA,224,3
2008,2,DEM,OBAMA,215,3
2008,2,DEM,OBAMA,260,3
2008,2,DEM,OBAMA,179,3
2008,2,DEM,OBAMA,100,3
2008,2,DEM,OBAMA,200,3
2008,2,DEM,OBAMA,252,3
2008,2,DEM,OBAMA,196,3
2008,2,DEM,OBAMA,150,3
2008,2,DEM,OBAMA,228,3
2008,2,DEM,OBAMA,229,3
2008,2,DEM,OBAMA,237,3
2008,2,DEM,OBAMA,242,3
2008,2,DEM,OBAMA,246,3
2008,2,DEM,OBAMA,201,3
2008,2,DEM,OBAMA,218,3
2008,2,DEM,OBAMA,190,3
2008,2,DEM,OBAMA,232,3
2008,2,DEM,OBAMA,302,3
2008,2,DEM,OBAMA,186,3
2008,2,DEM,OBAMA,184,3
2008,2,DEM,OBAMA,243,3
2008,2,DEM,OBAMA,171,3
2008,2,DEM,OBAMA,560,3
2008,2,DEM,OBAMA,166,3
2008,2,DEM,OBAMA,298,3
2008,2,DEM,OBAMA,232,3
2008,2,DEM,OBAMA,335,3
2008,2,DEM,OBAMA,384,3
2008,2,DEM,OBAMA,448,3
2008,2,DEM,OBAMA,196,3
2008,2,DEM,OBAMA,354,3
2008,2,DEM,OBAMA,192,3
2008,2,DEM,OBAMA,285,3
2008,2,DEM,OBAMA,382,3
2008,2,DEM,OBAMA,184,3
2008,2,DEM,OBAMA,223,3
2008,2,DEM,OBAMA,320,3
2008,2,DEM,OBAMA,173,3
2008,2,DEM,OBAMA,288,3
2008,2,DEM,OBAMA,275,3
2008,2,DEM,OBAMA,414,3
2008,2,DEM,OBAMA,210,3
2008,2,DEM,OBAMA,123,3
2008,2,DEM,OBAMA,240,3
2008,2,DEM,OBAMA,206,3
2008,2,DEM,OBAMA,203,3
2008,2,DEM,OBAMA,250,3
2008,2,DEM,OBAMA,272,3
2008,2,DEM,OBAMA,312,3
2008,2,DEM,OBAMA,355,3
2008,2,DEM,OBAMA,183,3
2008,2,DEM,OBAMA,209,3
2008,2,DEM,OBAMA,239,3
2008,2,DEM,OBAMA,322,3
2008,2,DEM,OBAMA,215,3
2008,2,DEM,OBAMA,132,3
2008,2,DEM,OBAMA,339,3
2008,2,DEM,OBAMA,381,3
2008,2,DEM,OBAMA,457,3
2008,2,DEM,OBAMA,337,3
2008,2,DEM,OBAMA,136,3
2008,2,DEM,OBAMA,147,3
2008,2,DEM,OBAMA,478,3
2008,2,DEM,OBAMA,305,3
2008,2,DEM,OBAMA,261,3
2008,2,DEM,OBAMA,181,3
2008,2,DEM,OBAMA,234,3
2008,2,DEM,OBAMA,272,3
2008,2,DEM,OBAMA,415,3
2008,2,DEM,OBAMA,435,3
2008,2,DEM,OBAMA,628,3
2008,2,DEM,OBAMA,257,3
2008,2,DEM,OBAMA,241,3
2008,2,DEM,OBAMA,175,3
2008,2,DEM,OBAMA,260,3
2008,2,DEM,OBAMA,417,3
2008,2,DEM,OBAMA,359,3
2008,2,DEM,OBAMA,223,3
2008,2,DEM,OBAMA,216,3
2008,2,DEM,OBAMA,262,3
2008,2,DEM,OBAMA,189,3
2008,2,DEM,OBAMA,239,3
2008,2,DEM,OBAMA,310,3
2008,2,DEM,OBAMA,167,3
2008,2,DEM,OBAMA,270,3
2008,2,DEM,OBAMA,229,3
2008,2,DEM,OBAMA,212,3
2008,2,DEM,OBAMA,141,3
2008,2,DEM,OBAMA,236,3
2008,2,DEM,OBAMA,251,3
2008,2,DEM,OBAMA,215,3
2008,2,DEM,OBAMA,384,3
2008,2,DEM,OBAMA,241,3
2008,2,DEM,OBAMA,229,3
2008,2,DEM,OBAMA,204,3
2008,2,DEM,OBAMA,215,3
2008,2,DEM,OBAMA,242,3
2008,2,DEM,OBAMA,207,3
2008,2,DEM,OBAMA,538,3
2008,2,DEM,OBAMA,205,3
2008,2,DEM,OBAMA,217,3
2008,2,DEM,OBAMA,267,3
2008,2,DEM,OBAMA,347,3
2008,2,DEM,OBAMA,240,3
2008,2,DEM,OBAMA,138,3
2008,2,DEM,OBAMA,252,3
2008,2,DEM,OBAMA,256,3
2008,2,DEM,OBAMA,211,3
2008,2,DEM,OBAMA,277,3
2008,2,DEM,OBAMA,217,3
2008,2,DEM,OBAMA,277,3
2008,2,DEM,OBAMA,285,3
2008,2,DEM,OBAMA,264,3
2008,2,DEM,OBAMA,242,3
2008,2,DEM,OBAMA,285,3
2008,2,DEM,OBAMA,311,3
2008,2,DEM,OBAMA,310,3
2008,2,DEM,OBAMA,327,3
2008,2,DEM,OBAMA,225,3
2008,2,DEM,OBAMA,203,3
2008,2,DEM,OBAMA,260,3
2008,2,DEM,OBAMA,130,3
2008,2,DEM,OBAMA,141,3
2008,2,DEM,OBAMA,400,3
2008,2,DEM,OBAMA,175,3
2008,2,DEM,OBAMA,193,3
2008,2,DEM,OBAMA,381,3
2008,2,DEM,OBAMA,179,3
2008,2,DEM,OBAMA,150,3
2008,2,DEM,OBAMA,202,3
2008,2,DEM,OBAMA,212,3
2008,2,DEM,OBAMA,208,3
2008,2,DEM,OBAMA,246,3
2008,2,DEM,OBAMA,234,3
2008,2,DEM,OBAMA,327,3
2008,2,DEM,OBAMA,237,3
2008,2,DEM,OBAMA,249,3
2008,2,DEM,OBAMA,239,3
2008,2,DEM,OBAMA,141,3
2008,2,DEM,OBAMA,228,3
2008,2,DEM,OBAMA,234,3
2008,2,DEM,OBAMA,173,3
2008,2,DEM,OBAMA,247,3
2008,2,DEM,OBAMA,197,3
2008,2,DEM,OBAMA,303,3
2008,2,DEM,OBAMA,148,3
2008,2,DEM,OBAMA,208,3
2008,2,DEM,OBAMA,225,3
2008,2,DEM,OBAMA,187,3
2008,2,DEM,OBAMA,229,3
2008,2,DEM,OBAMA,221,3
2008,2,DEM,OBAMA,185,3
2008,2,DEM,OBAMA,117,3
2008,2,DEM,OBAMA,289,3
2008,2,DEM,OBAMA,213,3
2008,2,DEM,OBAMA,247,3
2008,2,DEM,OBAMA,185,3
2008,2,DEM,OBAMA,131,3
2008,2,DEM,OBAMA,189,3
2008,2,DEM,OBAMA,242,3
2008,2,DEM,OBAMA,283,3
2008,2,DEM,OBAMA,218,3
2008,2,DEM,OBAMA,350,3
2008,2,DEM,OBAMA,227,3
2008,2,DEM,OBAMA,328,3
2008,2,DEM,OBAMA,324,3
2008,2,DEM,OBAMA,207,3
2008,2,DEM,OBAMA,290,3
2008,2,DEM,OBAMA,316,3
2008,2,DEM,OBAMA,319,3
2008,2,DEM,OBAMA,204,3
2008,2,DEM,OBAMA,402,3
2008,2,DEM,OBAMA,234,3
2008,2,DEM,OBAMA,405,3
2008,2,DEM,OBAMA,143,3
2008,2,DEM,OBAMA,287,3
2008,2,DEM,OBAMA,224,3
2008,2,DEM,OBAMA,187,3
2008,2,DEM,OBAMA,523,3
2008,2,DEM,OBAMA,244,3
2008,2,DEM,OBAMA,192,3
2008,2,DEM,OBAMA,211,3
2008,2,DEM,OBAMA,290,3
2008,2,DEM,OBAMA,337,3
2008,2,DEM,OBAMA,422,3
2008,2,DEM,OBAMA,191,3
2008,2,DEM,OBAMA,266,3
2008,2,DEM,OBAMA,315,3
2008,2,DEM,OBAMA,209,3
2008,2,DEM,OBAMA,223,3
2008,2,DEM,OBAMA,69,3
2008,2,DEM,OBAMA,435,3
2008,2,DEM,OBAMA,243,3
2008,2,DEM,OBAMA,200,3
2008,2,DEM,OBAMA,194,3
2008,2,DEM,OBAMA,154,3
2008,2,DEM,OBAMA,189,3
2008,2,DEM,OBAMA,63,3
2008,2,DEM,OBAMA,351,3
2008,2,DEM,OBAMA,180,3
2008,2,DEM,OBAMA,156,3
2008,2,DEM,OBAMA,164,3
2008,2,DEM,OBAMA,205,3
2008,2,DEM,OBAMA,195,3
2008,2,DEM,OBAMA,90,3
2008,2,DEM,OBAMA,137,3
2008,2,DEM,OBAMA,139,3
2008,2,DEM,OBAMA,520,3
2008,2,DEM,OBAMA,428,3
2008,2,DEM,OBAMA,358,3
2008,2,DEM,OBAMA,294,3
2008,2,DEM,OBAMA,381,3
2008,2,DEM,OBAMA,224,3
2008,2,DEM,OBAMA,325,3
2008,2,DEM,OBAMA,343,3
2008,2,DEM,OBAMA,343,3
2008,2,DEM,OBAMA,134,3
2008,2,DEM,OBAMA,413,3
2008,2,DEM,OBAMA,214,3
2008,2,DEM,OBAMA,193,3
2008,2,DEM,OBAMA,206,3
2008,2,DEM,OBAMA,94,3
2008,2,DEM,OBAMA,198,3
2008,2,DEM,OBAMA,138,3
2008,2,DEM,OBAMA,15,3
2008,2,DEM,OBAMA,319,3
2008,2,DEM,OBAMA,174,3
2008,2,DEM,OBAMA,294,3
2008,2,DEM,OBAMA,140,3
2008,2,DEM,OBAMA,220,3
2008,2,DEM,OBAMA,199,3
2008,2,DEM,OBAMA,226,3
2008,2,DEM,OBAMA,327,3
2008,2,DEM,OBAMA,295,3
2008,2,DEM,OBAMA,274,3
2008,2,DEM,OBAMA,323,3
2008,2,DEM,OBAMA,168,3
2008,2,DEM,OBAMA,322,3
2008,2,DEM,OBAMA,153,3
2008,2,DEM,OBAMA,326,3
2008,2,DEM,OBAMA,291,3
2008,2,DEM,OBAMA,399,3
2008,2,DEM,OBAMA,247,3
2008,2,DEM,OBAMA,159,3
2008,2,DEM,OBAMA,200,3
2008,2,DEM,OBAMA,251,3
2008,2,DEM,OBAMA,391,3
2008,2,DEM,OBAMA,244,3
2008,2,DEM,OBAMA,276,3
2008,2,DEM,OBAMA,188,3
2008,2,DEM,OBAMA,238,3
2008,2,DEM,OBAMA,258,3
2008,2,DEM,OBAMA,192,3
2008,2,DEM,OBAMA,153,3
2008,2,DEM,OBAMA,110,3
2008,2,DEM,OBAMA,355,3
2008,2,DEM,OBAMA,156,3
2008,2,DEM,OBAMA,266,3
